rassrecv,h14itot,r13jhours,r14isret,racohbyr,r14ipena,r14jnjob,r14hlthlm,r14peninc,r14peni_n,h14absns,r13jhour2,h14adebt,r14jlten,h14atota,r14mstath,r13iearn,inw4,inw5,inw6,inw7,inw8,inw9,inw10,inw11,inw12,inw13,inw14,retire,r14agey_b,ragender
0,52096.95209,0,0,6,0,5,0,0,0,5,0,0,4.6,1160000,8,0,0,0,0,0,0,0,0,0,0,0,1,0,63,1
1,35940,16,17940,3,0,3,0,0,0,0,0,30000,4,-1900,7,0,0,0,0,0,0,0,0,0,0,0,1,0,79,2
1,6000,0,0,3,0,1,0,0,0,0,0,0,25,18000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,81,1
1,0,0,0,6,0,0,1,0,0,0,0,0,-97,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,63,2
1,69500.14828,40,18700.14828,3,0,4,0,0,0,0,0,0,18.3,198000,4,162549.9729,0,0,0,0,0,0,0,0,0,0,1,0,79,2
1,24828,0,21600,2,0,1,1,0,0,0,0,0,27.5,131000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,92,1
1,31422.30978,0,18000,2,0,1,0,0,0,0,0,0,-97,1540826.894,1,0,0,0,0,0,0,0,0,0,0,0,1,0,91,2
1,9648,0,9648,2,0,3,0,0,0,0,0,0,13.5,548000,7,0,0,0,0,0,0,0,0,0,0,0,1,0,87,2
1,45580,25,14280,3,3300,6,0,1,2,0,0,0,13,1550,5,20800,0,0,0,0,0,0,0,0,0,0,1,0,81,1
0,140690,45,0,5,0,2,0,0,0,0,0,0,39.7,746000,1,65000,0,0,0,0,0,0,0,0,0,0,1,0,64,1
0,37364,40,0,6,0,2,0,0,0,0,0,0,15.8,41000,1,1200,0,0,0,0,0,0,0,0,0,0,1,0,62,2
1,37364,40,8664,5,0,5,0,0,0,0,0,0,10.9,41000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,66,1
0,68068,40,0,5,0,2,0,0,0,0,0,4000,22.6,104000,1,50000,0,0,0,0,0,0,0,0,0,0,1,0,64,2
0,47448.63746,60,0,5,0,3,0,0,0,0,0,0,26.2,104095.5685,1,70000,0,0,0,0,0,0,0,0,0,0,1,0,65,2
1,131648,45,19200,5,26400,11,0,1,2,0,0,18000,5.7,38000,5,70000,0,0,0,0,0,0,0,0,0,0,1,0,70,2
0,47711.02613,42,0,6,0,7,0,0,0,0,0,0,6.6,399500,5,20000,0,0,0,0,0,0,0,0,0,0,1,0,60,1
0,30000,40,0,5,0,4,0,0,0,0,0,5000,15,20900,5,33000,0,0,0,0,0,0,0,0,0,0,1,0,65,2
1,145344,50,25344,5,0,3,1,0,0,0,0,20000,23.9,490000,1,91000,0,0,0,0,0,0,0,0,0,0,1,0,67,2
1,254400,60,14400,5,0,3,0,0,0,0,0,15000,23.2,550000,1,95000,0,0,0,0,0,0,0,0,0,0,1,0,67,2
0,254400,48,0,5,0,2,0,0,0,0,0,15000,27,550000,1,135000,0,0,0,0,0,0,0,0,0,0,1,0,67,1
0,130060,50,0,6,0,1,0,0,0,0,0,35000,30.5,891000,1,130000,0,0,0,0,0,0,0,0,0,0,1,0,63,1
0,67239.732,40,0,5,0,3,0,0,0,0,0,0,23.5,430000,1,50000,0,0,0,0,0,0,0,0,0,0,1,0,66,2
1,47800,40,7800,5,0,2,0,0,0,0,0,0,9.1,80000,1,24000,0,0,0,0,0,0,0,0,0,0,1,0,70,2
0,50000,40,0,5,0,4,0,0,0,0,0,9000,8.4,2000,7,0,0,0,0,0,0,0,0,0,0,0,1,0,66,2
0,25480,45,0,6,0,2,0,0,0,0,0,227,18.2,1773,8,12800,0,0,0,0,0,0,0,0,0,0,1,0,64,1
0,2250700,60,0,5,591600,2,0,0,0,1100000,5,5000,35.2,25345000,1,8,0,0,0,0,0,0,0,0,0,0,1,0,67,1
0,0,0,0,5,0,2,0,0,0,0,0,0,10.4,5000,8,3000,0,0,0,0,0,0,0,0,0,0,1,0,67,2
0,128000,40,0,5,0,2,0,0,0,0,0,4000,10.6,176000,1,60000,0,0,0,0,0,0,0,0,0,0,1,0,64,1
0,128000,45,0,6,0,1,0,0,0,0,0,4000,40.5,176000,1,45000,0,0,0,0,0,0,0,0,0,0,1,0,63,2
0,101100,50,0,6,0,7,0,0,0,0,0,0,6.5,17000,1,60000,0,0,0,0,0,0,0,0,0,0,1,0,60,2
1,98000,40,6600,5,0,5,0,0,0,0,20,0,12.8,542000,1,52000,0,0,0,0,0,0,0,0,0,0,1,0,69,2
1,40000,40,0,5,0,1,0,0,0,0,0,0,14,27400,5,40000,0,0,0,0,0,0,0,0,0,0,1,0,65,2
0,37000,40,0,5,0,1,0,0,0,0,0,35000,26.9,520500,5,0,0,0,0,0,0,0,0,0,0,0,1,0,67,2
1,42540,40,0,6,0,3,0,0,0,0,0,6000,19.7,105500,1,9000,0,0,0,0,0,0,0,0,0,0,1,0,63,1
1,42540,32,8400,5,0,4,0,0,0,0,42,6000,11.7,105500,1,28000,0,0,0,0,0,0,0,0,0,0,1,0,64,2
1,20600,39,0,5,0,6,0,0,0,0,0,0,7,8000,5,19000,0,0,0,0,0,0,0,0,0,0,1,0,65,1
0,96000,55,0,5,0,5,0,0,0,0,0,0,12,206500,5,90000,0,0,0,0,0,0,0,0,0,0,1,0,65,2
0,92360,40,0,5,0,2,0,0,0,0,0,0,20.9,782075.2186,8,75000,0,0,0,0,0,0,0,0,0,0,1,0,65,2
0,151004,48,0,5,0,3,0,0,0,4,0,0,31.9,517000,1,45000,0,0,0,0,0,0,0,0,0,0,1,0,66,2
0,127593.9575,0,0,5,0,8,0,0,0,0,0,0,14,1830605.317,4,0,0,0,0,0,0,0,0,0,0,0,1,0,64,2
1,51020,0,10020,5,0,3,0,0,0,0,0,0,11,15000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,66,1
0,51020,38,0,7,0,1,0,0,0,0,0,0,18.6,15000,1,26000,0,0,0,0,0,0,0,0,0,0,1,0,56,2
0,373120,32,0,6,0,4,0,0,0,5,0,0,12.9,885000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,58,2
1,102772.3783,40,0,5,0,2,0,0,0,0,0,0,48.3,907322.1782,1,60000,0,0,0,0,0,0,0,0,0,0,1,0,66,1
0,102772.3783,40,0,5,0,2,0,0,0,0,0,0,25,907322.1782,1,32000,0,0,0,0,0,0,0,0,0,0,1,0,64,2
0,252000,60,0,5,0,3,0,0,0,0,0,0,30,650000,1,230000,0,0,0,0,0,0,0,0,0,0,1,0,66,1
0,252000,90,0,6,0,1,0,0,0,0,0,0,28,650000,1,220000,0,0,0,0,0,0,0,0,0,0,1,0,63,2
0,40000,40,0,5,0,2,0,0,0,0,0,0,30,221000,1,45000,0,0,0,0,0,0,0,0,0,0,1,0,64,2
0,71600,40,0,5,0,1,0,0,0,0,0,21000,24.4,146000,1,53796,0,0,0,0,0,0,0,0,0,0,1,0,64,1
1,141590,10,31200,5,0,4,0,0,0,160000,0,0,21.9,445000,1,105000,0,0,0,0,0,0,0,0,0,0,1,0,67,1
0,10000,0,0,7,0,1,0,0,0,0,0,0,2,45000,8,0,0,0,0,0,0,0,0,0,0,0,1,0,58,2
0,50372,40,0,6,0,4,0,0,0,150000,0,0,14,406500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61,2
1,50372,45,15372,5,0,2,1,0,0,150000,0,0,16.3,406500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,69,1
0,38014,60,0,6,0,1,0,0,0,0,0,0,42.9,349670,1,0,0,0,0,0,0,0,0,0,0,0,1,0,63,1
1,38014,80,2444,5,0,1,1,0,0,0,0,0,36,349670,1,0,0,0,0,0,0,0,0,0,0,0,1,0,65,2
0,69400,40,0,6,0,1,0,0,0,0,0,0,32.4,81000,1,24000,0,0,0,0,0,0,0,0,0,0,1,0,64,2
0,110000,40,0,5,0,1,0,0,0,0,0,0,39.6,2210000,1,50000,0,0,0,0,0,0,0,0,0,0,1,0,69,1
0,110000,0,0,6,0,2,0,0,0,0,0,0,10,2210000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,63,2
0,68000,40,0,6,0,6,1,0,0,0,0,1500,5.8,30000,4,62000,0,0,0,0,0,0,0,0,0,0,1,0,60,2
0,135600,40,0,5,39600,3,0,1,1,0,0,0,33.5,190000,1,40000,0,0,0,0,0,0,0,0,0,0,1,0,65,1
0,38075,35,0,5,0,1,0,0,0,0,0,0,25.3,935000,1,30000,0,0,0,0,0,0,0,0,0,0,1,0,65,2
1,0,0,0,5,0,1,1,0,0,0,0,0,0,1500,4,10,0,0,0,0,0,0,0,0,0,0,1,0,67,2
0,260944,45,0,5,0,1,0,0,0,0,0,0,47.1,1413000,1,542000,0,0,0,0,0,0,0,0,0,0,1,0,65,1
0,95000,50,0,6,0,1,0,0,0,0,0,0,28.6,675000,1,75000,0,0,0,0,0,0,0,0,0,0,1,0,61,1
1,16016,40,9480,6,0,3,0,0,0,0,0,0,3.1,6400,1,18000,0,0,0,0,0,0,0,0,0,0,1,0,63,1
1,41100,40,8100,5,0,3,0,0,0,0,0,5000,24.8,-3000,5,21000,0,0,0,0,0,0,0,0,0,0,1,0,67,2
0,180010,40,0,6,0,2,0,0,0,0,0,0,22.7,3825000,1,70000,0,0,0,0,0,0,0,0,0,0,1,0,62,2
1,44158.21486,37,5500,5,0,1,1,0,0,0,0,5000,21.9,685408,5,17858,0,0,0,0,0,0,0,0,0,0,1,0,68,1
0,91850,70,0,5,0,2,0,0,0,0,0,6000,36.5,30500,5,88000,0,0,0,0,0,0,0,0,0,0,1,0,65,2
0,258020,50,0,7,0,3,1,0,0,0,0,0,16.9,324000,5,42000,0,0,0,0,0,0,0,0,0,0,1,0,56,2
1,51416,40,2616,5,8400,3,0,1,1,0,0,0,30.1,160000,8,0,0,0,0,0,0,0,0,0,0,0,1,0,67,2
0,129428,44,0,7,0,2,0,0,0,0,0,0,23.5,1886000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,55,1
0,92400,40,0,5,0,4,0,0,0,0,0,0,15.8,2603100,1,2,0,0,0,0,0,0,0,0,0,0,1,0,65,2
1,87900,40,20700,5,0,2,0,0,0,0,8,0,33.2,770000,1,70000,0,0,0,0,0,0,0,0,0,0,1,0,67,1
0,62000,60,0,6,0,2,0,0,0,0,0,0,30.5,45000,1,66000,0,0,0,0,0,0,0,0,0,0,1,0,61,2
1,157600,16,8400,4,0,3,0,0,0,0,20,4000,5.8,201000,1,65000,0,0,0,0,0,0,0,0,0,0,1,0,76,1
1,100628,35,8628,5,0,1,0,0,0,0,0,0,44.5,155000,7,0,0,0,0,0,0,0,0,0,0,0,1,0,70,1
0,59250,50,0,6,0,2,0,0,0,0,0,0,25.6,161000,1,40000,0,0,0,0,0,0,0,0,0,0,1,0,60,2
1,10760,0,0,6,0,3,1,0,0,0,0,0,18.5,151000,1,10000,0,0,0,0,0,0,0,0,0,0,1,0,63,2
1,88111.81632,40,12497.33198,5,0,3,1,0,0,0,0,14000,10.5,270000,1,33000,0,0,0,0,0,0,0,0,0,0,1,0,68,2
1,18924,63,0,6,0,6,0,0,0,0,0,0,4,66000,1,12200,0,0,0,0,0,0,0,0,0,0,1,0,63,1
1,32200,35,7200,5,0,4,0,0,0,0,0,0,6.3,8000,7,10000,0,0,0,0,0,0,0,0,0,0,1,0,67,2
0,150012,40,0,5,0,2,0,0,0,0,0,10000,9.1,381000,1,65000,0,0,0,0,0,0,0,0,0,0,1,0,64,2
0,150012,40,0,6,0,6,0,0,0,0,0,10000,19.7,381000,1,62000,0,0,0,0,0,0,0,0,0,0,1,0,61,1
1,171072,45,18672,5,0,8,0,0,0,0,0,0,11.2,12,1,37500,0,0,0,0,0,0,0,0,0,0,1,0,68,1
1,46060,40,16060,5,0,2,0,0,0,0,0,800,26,218200,7,40000,0,0,0,0,0,0,0,0,0,0,1,0,67,2
0,116000,0,0,6,0,1,0,0,0,0,0,6000,14.9,14000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,60,2
0,79800,48,0,7,0,7,0,0,0,0,0,0,13,25000,7,45000,0,0,0,0,0,0,0,0,0,0,1,0,57,1
1,84462,30,12600,5,0,3,0,0,0,0,0,0,17.7,677000,5,16000,0,0,0,0,0,0,0,0,0,0,1,0,66,1
1,7200,15,7200,6,0,3,0,0,0,0,0,0,30,0,1,3500,0,0,0,0,0,0,0,0,0,0,1,0,64,2
0,42000,40,0,5,0,2,0,0,0,0,0,0,27.7,0,8,40000,0,0,0,0,0,0,0,0,0,0,1,0,64,2
0,77000,40,0,5,0,2,0,0,0,0,0,2500,33.2,120500,1,65000,0,0,0,0,0,0,0,0,0,0,1,0,64,1
1,71640,40,13080,5,0,2,0,0,0,0,0,0,23,495600,1,34000,0,0,0,0,0,0,0,0,0,0,1,0,68,2
0,78000,0,0,5,0,2,0,0,0,0,0,0,39.8,1343000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,65,1
0,0,0,0,5,0,1,1,0,0,0,0,0,9.5,0,1,15000,0,0,0,0,0,0,0,0,0,0,1,0,65,1
1,284292.9697,40,9600,5,0,2,0,0,0,1990216.192,0,0,14.8,2821604.571,1,0,0,0,0,0,0,0,0,0,0,0,1,0,66,2
0,344442,55,0,5,0,3,0,0,0,0,0,60000,22,16000,1,70000,0,0,0,0,0,0,0,0,0,0,1,0,64,1
0,344442,35,0,6,430,1,1,0,0,0,0,60000,37.9,16000,1,180000,0,0,0,0,0,0,0,0,0,0,1,0,58,2
1,34068,40,16068,5,0,3,0,0,0,0,0,0,37.7,8000,5,15000,0,0,0,0,0,0,0,0,0,0,1,0,69,1
1,55630,0,10680,5,0,4,0,0,0,0,0,16000,9.8,396000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,68,2
1,50864,70,6864,5,0,1,0,0,0,0,0,0,34,13000,8,32000,0,0,0,0,0,0,0,0,0,0,1,0,69,1
0,5012,0,0,5,0,1,0,0,0,0,0,0,5,884000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,65,2
0,0,0,0,5,0,3,0,0,0,0,0,0,15.2,44000,7,1500,0,0,0,0,0,0,0,0,0,0,1,0,66,2
1,13840,70,11940,5,0,4,1,0,0,0,0,0,3.2,10000,5,40000,0,0,0,0,0,0,0,0,0,0,1,0,68,1
0,222335.9634,25,0,5,0,2,0,0,0,0,10,0,24,741700,1,0,0,0,0,0,0,0,0,0,0,0,1,0,65,2
1,50600,34,15600,5,0,1,0,0,0,0,0,0,-97,74000,5,4000,0,0,0,0,0,0,0,0,0,0,1,0,70,2
0,5000,0,0,5,0,5,0,0,0,0,0,0,3.1,809500,5,38000,0,0,0,0,0,0,0,0,0,0,1,0,65,2
1,112036,50,18000,5,84000,1,1,0,0,0,0,0,52.9,693000,7,0,0,0,0,0,0,0,0,0,0,0,1,0,67,2
0,18000,48,0,7,0,4,0,0,0,0,0,0,18,42636.8912,7,900,0,0,0,0,0,0,0,0,0,0,1,0,57,2
0,100012,40,0,5,0,2,0,0,0,0,0,0,33.1,960000,8,87000,0,0,0,0,0,0,0,0,0,0,1,0,65,1
1,136200,50,4200,5,0,1,0,0,0,0,0,0,19,605200,1,84000,0,0,0,0,0,0,0,0,0,0,1,0,66,1
1,55448.62388,40,13620,5,0,8,1,0,0,0,0,10000,12.3,-9925,1,35000,0,0,0,0,0,0,0,0,0,0,1,0,70,1
0,38827.27497,38,0,6,0,3,0,0,0,0,0,0,23,162000,1,300,0,0,0,0,0,0,0,0,0,0,1,0,62,2
0,71636,50,0,6,1860,2,0,1,1,0,0,20000,21.7,424000,1,36000,0,0,0,0,0,0,0,0,0,0,1,0,61,1
0,73599,40,0,6,0,3,0,0,0,0,0,0,18,120000,1,58000,0,0,0,0,0,0,0,0,0,0,1,0,63,2
0,157050,55,0,5,370,3,0,1,1,0,0,0,20.7,1950000,1,160000,0,0,0,0,0,0,0,0,0,0,1,0,65,1
0,75400,50,0,6,0,1,0,0,0,0,0,0,30,1432000,1,60000,0,0,0,0,0,0,0,0,0,0,1,0,64,2
0,120190,50,0,5,0,2,0,0,0,8,10,0,45.3,1880484.308,1,30000,0,0,0,0,0,0,0,0,0,0,1,0,65,1
0,120190,45,0,7,0,2,0,0,0,8,0,0,16.8,1880484.308,1,80000,0,0,0,0,0,0,0,0,0,0,1,0,55,2
1,84000,40,24000,5,0,5,1,0,0,0,0,0,41.7,140000,8,65000,0,0,0,0,0,0,0,0,0,0,1,0,68,1
1,82460,40,22860,5,0,6,0,0,0,36000,0,30000,30,89000,1,70000,0,0,0,0,0,0,0,0,0,0,1,0,68,1
1,198340,40,27960,5,10380,2,0,1,1,60000,0,3000,31.1,645000,7,0,0,0,0,0,0,0,0,0,0,0,1,0,69,1
0,40000,0,0,5,0,0,1,0,0,6000,0,0,-97,266000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,65,2
0,40000,40,0,6,0,2,0,0,0,6000,0,0,19.9,266000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,64,1
0,13200,0,0,6,0,0,0,0,0,0,0,0,-97,6000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,62,2
1,151200,40,0,5,0,1,0,0,0,0,0,0,24,364000,1,68000,0,0,0,0,0,0,0,0,0,0,1,0,66,2
0,582372.2498,40,0,6,0,1,0,0,0,0,0,0,15.4,330500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61,2
0,137100,20,0,7,0,4,0,0,0,0,0,0,16.5,2700000,1,25000,0,0,0,0,0,0,0,0,0,0,1,0,58,2
0,137100,40,0,5,0,2,0,0,0,0,0,0,29.5,2700000,1,70000,0,0,0,0,0,0,0,0,0,0,1,0,65,1
1,52502.27277,21,11604,5,13752,3,0,1,1,0,0,5000,29.1,4000,7,0,0,0,0,0,0,0,0,0,0,0,1,0,69,2
0,43024,40,0,5,0,5,0,0,0,0,0,0,7.8,484000,5,48000,0,0,0,0,0,0,0,0,0,0,1,0,64,2
0,196200,40,0,5,0,6,0,0,0,20000,30,0,10,785000,5,85000,0,0,0,0,0,0,0,0,0,0,1,0,65,1
1,80012,37,0,5,0,8,0,0,0,0,0,500,15,455500,5,77000,0,0,0,0,0,0,0,0,0,0,1,0,64,2
0,135000,60,0,5,0,2,0,0,0,0,0,20000,21.5,320000,1,10000,0,0,0,0,0,0,0,0,0,0,1,0,65,1
0,135000,40,0,6,0,6,0,0,0,0,0,20000,11.4,320000,1,55000,0,0,0,0,0,0,0,0,0,0,1,0,61,2
1,66253.10682,40,12000,5,0,1,0,0,0,0,0,0,40,24167,1,56000,0,0,0,0,0,0,0,0,0,0,1,0,67,2
0,3840,40,0,6,0,4,0,0,0,0,0,0,5,302000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,64,1
0,63000,40,0,5,0,2,0,0,0,0,0,0,39.3,972200,5,0,0,0,0,0,0,0,0,0,0,0,1,0,65,2
1,4950,10,4800,5,0,3,0,0,0,0,0,0,16.7,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,70,2
1,261726.4282,18,9300,5,0,4,0,0,0,0,0,0,19,80000,1,20000,0,0,0,0,0,0,0,0,0,0,1,0,64,2
1,66712,37,26400,5,0,5,0,0,0,0,0,4000,10,163500,5,41000,0,0,0,0,0,0,0,0,0,0,1,0,70,2
1,366640,60,28488,5,3792,3,0,1,1,0,0,0,24.1,1083000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,70,1
1,366640,40,11484,5,0,4,0,0,0,0,20,0,14.9,1083000,1,75000,0,0,0,0,0,0,0,0,0,0,1,0,68,2
0,83708.53855,40,0,7,0,1,0,0,0,0,0,0,33,237000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,58,1
1,83708.53855,45,23508.53855,6,0,5,0,0,0,0,0,0,23.5,237000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,64,2
1,155140,36,15400,5,0,2,0,0,0,0,0,20000,17.7,350000,1,25000,0,0,0,0,0,0,0,0,0,0,1,0,66,2
0,197000,55,0,5,0,1,0,0,0,150000,0,0,33.1,904000,1,60000,0,0,0,0,0,0,0,0,0,0,1,0,66,1
0,197000,60,0,6,0,6,0,0,0,150000,0,0,8.7,904000,1,95000,0,0,0,0,0,0,0,0,0,0,1,0,64,2
0,79000,50,0,6,0,1,0,0,0,0,0,1000,18.5,73000,5,83000,0,0,0,0,0,0,0,0,0,0,1,0,62,1
1,28560,0,5760,7,0,1,0,0,0,0,0,0,5,689000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,57,2
0,127917.1592,40,0,5,0,3,0,0,0,0,0,0,17.3,1222500,1,55000,0,0,0,0,0,0,0,0,0,0,1,0,64,2
1,33830,35,6750,5,1080,2,0,1,1,0,0,15000,17.3,78000,5,52000,0,0,0,0,0,0,0,0,0,0,1,0,67,2
0,0,50,0,5,0,2,0,0,0,150,0,0,20.7,300300,1,0,0,0,0,0,0,0,0,0,0,0,1,0,65,1
0,26000,40,0,7,0,2,0,0,0,0,0,1200,14.5,3600,5,14500,0,0,0,0,0,0,0,0,0,0,1,0,56,2
0,120000,40,0,5,0,2,0,0,0,0,0,6000,36.8,189000,1,50000,0,0,0,0,0,0,0,0,0,0,1,0,67,1
1,137400,45,25200,5,0,4,0,0,0,0,0,7000,18,198000,1,60000,0,0,0,0,0,0,0,0,0,0,1,0,67,1
0,235100,40,0,7,0,3,0,0,0,0,0,35000,20.6,145500,1,95000,0,0,0,0,0,0,0,0,0,0,1,0,58,2
0,235100,40,0,5,0,1,0,0,0,0,0,35000,16,145500,1,125000,0,0,0,0,0,0,0,0,0,0,1,0,65,1
0,166800,50,0,7,0,3,0,0,0,0,0,1500,13.1,543500,1,49000,0,0,0,0,0,0,0,0,0,0,1,0,58,2
1,166800,40,20400,5,0,6,0,0,0,0,0,1500,10.8,543500,1,50000,0,0,0,0,0,0,0,0,0,0,1,0,67,1
0,10824,0,0,7,0,2,0,0,0,0,0,1500,1.7,45500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,57,2
0,704400,30,0,5,0,5,0,0,0,13000,0,0,10,1498000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,65,2
0,89640,40,0,5,0,5,0,0,0,0,0,0,11,150000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,66,2
1,4652,0,4010,5,0,1,0,0,0,0,0,675,12.8,-268,5,11000,0,0,0,0,0,0,0,0,0,0,1,0,66,2
1,158592,40,31740,5,0,8,0,0,0,0,0,0,16,99000,1,113000,0,0,0,0,0,0,0,0,0,0,1,0,69,1
0,168800,40,0,6,0,4,0,0,0,0,15,25000,11,780000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,62,2
0,196200,44,0,5,0,2,0,0,0,0,0,0,14.7,445000,5,180000,0,0,0,0,0,0,0,0,0,0,1,0,66,2
0,39480,40,0,5,0,8,0,0,0,0,0,20000,15,-1800,1,16000,0,0,0,0,0,0,0,0,0,0,1,0,65,1
0,39480,32,0,7,0,6,1,0,0,0,0,20000,6,-1800,1,13000,0,0,0,0,0,0,0,0,0,0,1,0,56,2
1,59828,32,4044,5,5784,3,0,1,1,0,0,17000,24,27000,5,29000,0,0,0,0,0,0,0,0,0,0,1,0,69,2
1,182560,100,0,5,22560,3,0,1,1,0,0,0,32.1,2179000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,66,1
0,93832,40,0,5,5832,7,1,1,1,0,1,0,12.6,664000,1,85000,0,0,0,0,0,0,0,0,0,0,1,0,64,1
0,31000,40,0,6,0,1,0,0,0,0,0,1000,32.8,351000,5,28000,0,0,0,0,0,0,0,0,0,0,1,0,63,2
1,52000,60,12000,5,0,1,0,0,0,20000,0,0,55,79000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,70,2
1,92800,40,13200,5,0,8,0,0,0,0,10,15000,10.8,252000,1,44000,0,0,0,0,0,0,0,0,0,0,1,0,68,1
0,40300,41,0,6,0,4,0,0,0,0,0,2500,17.2,7550,5,40300,0,0,0,0,0,0,0,0,0,0,1,0,61,2
1,64168,40,19692,5,2076,2,0,1,1,0,0,0,26.5,101000,7,57000,0,0,0,0,0,0,0,0,0,0,1,0,68,2
0,92624,50,0,6,0,3,0,0,0,0,0,0,11.9,590000,1,75000,0,0,0,0,0,0,0,0,0,0,1,0,63,2
1,1,45,0,6,0,1,0,0,0,0,0,0,38.1,212000,1,66000,0,0,0,0,0,0,0,0,0,0,1,0,63,2
0,275059.4224,50,0,6,0,1,0,0,0,0,0,0,25.2,415000,7,24000,0,0,0,0,0,0,0,0,0,0,1,0,63,2
0,206249.6078,25,0,5,0,2,0,0,0,5,5,0,18.4,1906426.972,5,0,0,0,0,0,0,0,0,0,0,0,1,0,65,1
0,45884,40,0,5,0,4,0,0,0,0,0,0,18.5,202500,5,27000,0,0,0,0,0,0,0,0,0,0,1,0,65,1
0,67336,40,0,6,0,4,0,0,0,0,0,0,14,1270181,1,52000,0,0,0,0,0,0,0,0,0,0,1,0,62,1
0,115070,36,0,6,0,1,0,0,0,0,0,0,28.3,318000,1,98000,0,0,0,0,0,0,0,0,0,0,1,0,64,2
0,152320,24,0,6,0,4,0,0,0,200,20,15000,33,40400,1,22000,0,0,0,0,0,0,0,0,0,0,1,0,61,1
0,40024,50,0,5,0,4,0,0,0,0,0,0,49.8,329000,5,0,0,0,0,0,0,0,0,0,0,0,1,0,67,1
0,56021,40,0,5,0,1,0,0,0,0,0,0,27.9,272800,1,0,0,0,0,0,0,0,0,0,0,0,1,0,65,2
0,56021,50,0,5,473,3,0,1,2,0,0,0,25.1,272800,1,0,0,0,0,0,0,0,0,0,0,0,1,0,65,1
0,106605,55,0,5,3600,2,0,1,1,2038378.018,0,0,43.3,2863378.018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,67,1
1,80024,20,0,6,0,2,0,0,0,30000,0,0,11.2,138000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,62,2
0,80024,20,0,5,0,2,0,0,0,30000,5,0,19,138000,1,12000,0,0,0,0,0,0,0,0,0,0,1,0,65,1
1,10764,0,9948,5,0,1,1,0,0,0,0,0,5,78550,8,0,0,0,0,0,0,0,0,0,0,0,1,0,67,2
1,312544,42,28488,5,96000,2,0,1,1,0,0,2000,30.8,447800,1,69000,0,0,0,0,0,0,0,0,0,0,1,0,68,1
0,68613,40,0,5,2412,3,0,1,1,0,0,7500,30.5,46500,1,50000,0,0,0,0,0,0,0,0,0,0,1,0,65,2
0,74300,40,0,6,0,3,0,0,0,550000,0,0,26,733000,1,25000,0,0,0,0,0,0,0,0,0,0,1,0,63,2
0,34366,40,0,5,0,3,0,0,0,0,0,0,11,36000,5,25000,0,0,0,0,0,0,0,0,0,0,1,0,67,2
0,30772,35,0,6,0,3,0,0,0,0,0,0,10,218000,1,14000,0,0,0,0,0,0,0,0,0,0,1,0,59,2
1,57092,40,13980,5,0,4,0,0,0,0,0,10000,30,117000,1,30000,0,0,0,0,0,0,0,0,0,0,1,0,66,1
0,50600,44,0,7,0,1,1,0,0,0,0,3000,16.7,17000,5,20000,0,0,0,0,0,0,0,0,0,0,1,0,56,2
1,150800,45,14400,5,0,2,0,0,0,4,2,15000,27,990000,1,128000,0,0,0,0,0,0,0,0,0,0,1,0,68,1
1,150800,28,8400,5,0,2,0,0,0,4,0,15000,30.8,990000,1,18000,0,0,0,0,0,0,0,0,0,0,1,0,67,2
0,132400,45,0,5,0,5,0,0,0,0,0,10000,11,516000,5,50000,0,0,0,0,0,0,0,0,0,0,1,0,68,2
0,35000,40,0,5,0,2,0,0,0,0,0,0,7.5,25000,1,45000,0,0,0,0,0,0,0,0,0,0,1,0,67,1
0,35000,0,0,5,0,0,1,0,0,0,0,0,-97,25000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,68,2
